1,Apr 13,BUF,@,BAL,L,2-3,CG,0,8.0,5,0,1,6,1,
2,Apr 17,BUF,@,BAL,W,4-3,CG,0,9.0,11,0,0,11,0,
3,Apr 18,BUF,@,BAL,W,4-2,CG,0,9.0,10,0,0,10,1,
4,Apr 22,BUF,@,PBS,W,9-6,CG,0,9.0,11,0,0,11,0,
5,Apr 23,BUF,@,BAL,L,3-4,CG,0,8.0,10,2,1,13,0,
6,Apr 24,BUF,@,BAL,L,4-10,CG,0,8.0,8,0,1,9,1,
7,Apr 29,BUF,@,SLM,L,5-6,CG,0,11.2,9,2,1,12,0,
8,Apr 30,BUF,@,SLM,L,2-3,CG,0,8.0,9,1,0,10,0,
9,May 1,BUF,@,IND,W,11-10,CG,0,9.0,9,2,0,11,0,
10,May 2,BUF,@,IND,L,3-5,CG,0,8.0,10,1,0,11,0,
11,May 3,BUF,@,IND,W,1-0,CG,0,9.0,10,3,0,13,1,
12,May 4,BUF,@,CHI,L,0-4,CG,0,8.0,13,0,0,13,1,
13,May 5,BUF,@,CHI,W,5-2,CG,0,12.0,15,0,0,15,0,
14,May 6,BUF,@,CHI,L,4-12,CG,0,8.0,10,0,0,10,0,
15,May 7,BUF,@,KCP,L,0-10,CG,0,8.0,10,0,2,12,0,
16,May 8,BUF,@,KCP,W,8-5,CG,0,9.0,3,1,0,4,1,
17,May 9,BUF,@,KCP,L,2-3,CG,0,10.0,11,1,1,13,0,
18,May 11,BUF,,BAL,L,3-4,CG,0,9.0,13,1,0,14,0,
19,May 15,BUF,,CHI,L,0-7,CG,0,9.0,13,1,0,14,2,
20,May 16,BUF,,CHI,W,8-3,CG,0,9.0,10,1,0,11,0,
21,May 18,BUF,,SLM,L,3-6,CG,0,9.0,14,0,0,14,1,
22,May 19,BUF,,SLM,W,11-3,CG,0,9.0,10,0,0,10,2,
23,May 20,BUF,,SLM,W,2-1,CG,0,9.0,10,0,0,10,1,
24,May 21,BUF,,IND,W,6-5,CG,0,10.0,12,2,0,14,1,
25,May 23,BUF,,IND,W,6-5,CG,0,9.0,7,0,1,8,1,
