3,4 (3),Apr 15,NYG,,BRO,W,17-10,0-0,2,1,0,0,0,0,0,0,0,,0,0,1,,,,0,0,.000,.000,.000,.000,9,P
4,12 (7),Apr 26,NYG,@,PHI,L,4-6,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,P
5,18 (5),May 3,NYG,,BSN,L,1-9,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.000,.000,.000,.000,9,P
6,58 (39),Jun 19,NYG,,STL,L,4-5,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,P
7,85 (26),Jul 21,NYG,@,CIN,L,3-5,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,P
8,97 (11),Jul 31,NYG,,PIT,L,5-12,0-0,1,1,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.000,.000,.000,.000,9,P
9,102 (4),Aug 5,NYG,,CHC,W,19-7,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,P
10,103,Aug 6,NYG,,CHC,L,3-10,0-0,2,2,0,0,0,0,0,0,0,,1,0,0,,,,0,0,.000,.000,.000,.000,9,P
11,106 (2),Aug 10,NYG,,CIN,L,3-7,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,P
12,110 (3),Aug 13,NYG,,BSN,W,4-2,CG,3,3,0,0,0,0,0,0,0,,2,0,0,,,,0,0,.000,.000,.000,.000,9,P
13,114 (3),Aug 18,NYG,@,CHC,W,17-11,GS-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.000,.000,.000,.000,9,P
14,122 (7),Aug 30,NYG,@,BRO,L,3-10,0-0,1,1,1,1,0,0,0,0,0,,0,0,0,,,,0,0,.111,.111,.111,.222,7,P
15,123,Aug 31,NYG,@,BRO,L,4-7,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.111,.111,.111,.222,9,P
16,124,Sep 1,NYG,@,BRO,L,7-8,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.111,.111,.111,.222,9,P
17,128 (3),Sep 5 (1),NYG,@,BSN,L,0-6,0-0,2,2,0,1,0,0,0,0,0,,1,0,0,,,,0,0,.182,.182,.182,.364,9,P
18,129,Sep 5 (2),NYG,@,BSN,L,2-4,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.182,.182,.182,.364,9,P
19,135 (5),Sep 11 (1),NYG,,BSN,W,7-6,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.182,.182,.182,.364,9,P
20,138 (2),Sep 14,NYG,,CHC,W,7-6,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.182,.182,.182,.364,9,P
21,145 (6),Sep 21,NYG,,PIT,L,1-6,0-GF,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.182,.182,.182,.364,9,P
22,146,Sep 22,NYG,,PIT,W,8-7,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.182,.182,.182,.364,9,P
23,148 (1),Sep 24,NYG,,STL,L,6-10,0-0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,0,0,.182,.182,.182,.364,9,P
24,152 (3),Sep 27 (2),NYG,,PHI,W,3-2,0-0,1,1,0,0,0,0,0,0,0,,0,0,0,,,,0,0,.167,.167,.167,.333,9,P
